Gene,Rep,Temp.hot,Mom.is.SD,N.off.SD,N.off.total
7316,2,0,0,1814,3686
7316,1,0,1,660,1323
7316,2,0,1,1759,3376
7317,1,0,0,8,20
7317,2,0,0,66,141
7317,1,0,1,37,88
7317,2,0,1,149,283
7318,1,0,0,168,416
7318,2,0,0,336,708
7318,1,0,1,192,615
7318,2,0,1,330,611
7319,1,0,0,171,309
7319,2,0,0,1051,2149
7319,1,0,1,389,706
7319,2,0,1,1217,2328
7320,1,0,0,3,13
7320,2,0,0,34,91
7320,1,0,1,12,26
7320,2,0,1,44,94
7321,1,0,0,44,70
7321,2,0,0,278,462
7321,1,0,1,102,162
7321,2,0,1,289,476
7322,1,0,0,74,160
7322,2,0,0,601,1175
7322,1,0,1,180,313
7322,2,0,1,736,1423
7323,1,0,0,10,14
7323,2,0,0,61,79
7323,1,0,1,15,27
7323,2,0,1,46,75
7324,1,0,0,20,48
7324,2,0,0,140,264
7324,1,0,1,45,74
7324,2,0,1,171,304
7325,1,0,0,14,21
7325,2,0,0,33,46
7325,1,0,1,24,32
7325,2,0,1,28,42
7326,1,0,0,459,1056
7326,2,0,0,1243,2917
7326,1,0,1,715,1710
7326,2,0,1,1246,2695
7327,1,0,0,304,629
7327,2,0,0,703,1364
7327,1,0,1,513,956
7327,2,0,1,720,1311
7328,1,0,0,11,17
7328,2,0,0,34,71
7328,1,0,1,15,29
7328,2,0,1,41,67
7329,1,0,0,8,9
7329,2,0,0,37,112
7329,1,0,1,14,38
7329,2,0,1,47,113
7330,1,0,0,12,42
7330,2,0,0,81,249
7330,1,0,1,27,82
7330,2,0,1,76,212
7331,1,0,0,35,53
7331,2,0,0,269,459
7331,1,0,1,63,99
7331,2,0,1,330,557
7332,1,0,0,17,34
7332,2,0,0,57,115
7332,1,0,1,23,48
7332,2,0,1,43,80
7333,1,0,0,136,238
7333,2,0,0,614,1030
7333,1,0,1,248,402
7333,2,0,1,622,1031
7334,1,0,0,16,32
7334,2,0,0,95,170
7334,1,0,1,62,87
7334,2,0,1,174,243
7335,1,0,0,81,238
7335,2,0,0,193,407
7335,1,0,1,85,244
7335,2,0,1,203,376
7336,1,0,0,47,72
7336,2,0,0,855,1088
7336,1,0,1,165,226
7336,2,0,1,1052,1434
7337,1,0,0,52,110
7337,2,0,0,1290,2623
7337,1,0,1,220,465
7337,2,0,1,1672,3193
7338,1,0,0,11,18
7338,2,0,0,49,96
7338,1,0,1,15,21
7338,2,0,1,40,82
7339,1,0,0,7,10
7339,2,0,0,37,82
7339,1,0,1,12,31
7339,2,0,1,27,58
7340,1,0,0,13,24
7340,2,0,0,56,94
7340,1,0,1,10,21
7340,2,0,1,43,81
7341,1,0,0,21,44
7341,2,0,0,176,316
7341,1,0,1,51,94
7341,2,0,1,187,360
7342,1,0,0,9,14
7342,2,0,0,40,70
7342,1,0,1,8,19
7342,2,0,1,52,75
7343,1,0,0,90,209
7343,2,0,0,253,510
7343,1,0,1,122,265
7343,2,0,1,219,481
7344,1,0,0,15,28
7344,2,0,0,27,81
7344,1,0,1,20,32
7344,2,0,1,40,93
7345,1,0,0,105,204
7345,2,0,0,559,1186
7345,1,0,1,181,395
7345,2,0,1,558,1121
7346,1,0,0,13,27
7346,2,0,0,71,149
7346,1,0,1,8,23
7346,2,0,1,92,173
7347,1,0,0,69,132
7347,2,0,0,800,1493
7347,1,0,1,271,442
7347,2,0,1,879,1560
7348,1,0,0,21,45
7348,2,0,0,154,362
7348,1,0,1,27,70
7348,2,0,1,166,349
7349,1,0,0,97,183
7349,2,0,0,541,989
7349,1,0,1,194,297
7349,2,0,1,592,1025
7350,1,0,0,5,6
7350,2,0,0,16,46
7350,1,0,1,7,14
7350,2,0,1,29,59
7351,1,0,0,5,9
7351,2,0,0,29,72
7351,1,0,1,16,32
7351,2,0,1,29,67
7352,1,0,0,28,61
7352,2,0,0,188,372
7352,1,0,1,44,87
7352,2,0,1,145,308
7353,1,0,0,30,52
7353,2,0,0,72,134
7353,1,0,1,29,66
7353,2,0,1,74,143
7354,1,0,0,2,11
7354,2,0,0,36,68
7354,1,0,1,9,19
7354,2,0,1,33,61
7355,1,0,0,49,116
7355,2,0,0,118,303
7355,1,0,1,66,142
7355,2,0,1,135,316
7356,1,0,0,123,223
7356,2,0,0,467,881
7356,1,0,1,152,270
7356,2,0,1,497,887
7357,1,0,0,33,47
7357,2,0,0,86,119
7357,1,0,1,36,48
7357,2,0,1,76,116
7358,1,0,0,5,9
7358,2,0,0,42,79
7358,1,0,1,8,17
7358,2,0,1,18,34
7359,1,0,0,52,126
7359,2,0,0,252,648
7359,1,0,1,80,196
7359,2,0,1,326,734
7360,1,0,0,95,188
7360,2,0,0,441,1024
7360,1,0,1,186,382
7360,2,0,1,449,883
7361,1,0,0,286,500
7361,2,0,0,1537,3052
7361,1,0,1,536,990
7361,2,0,1,1657,3050
7362,1,0,0,5,8
7362,2,0,0,18,38
7362,1,0,1,7,9
7362,2,0,1,20,34
7363,1,0,0,21,44
7363,2,0,0,67,163
7363,1,0,1,35,67
7363,2,0,1,54,132
7364,1,0,0,9,33
7364,2,0,0,49,143
7364,1,0,1,18,48
7364,2,0,1,49,135
7365,1,0,0,3,9
7365,2,0,0,24,61
7365,1,0,1,5,15
7365,2,0,1,21,44
7366,1,0,0,44,66
7366,2,0,0,148,260
7366,1,0,1,56,99
7366,2,0,1,168,246
7367,1,0,0,29,57
7367,2,0,0,179,426
7367,1,0,1,42,85
7367,2,0,1,176,372
7368,1,0,0,79,152
7368,2,0,0,489,997
7368,1,0,1,121,228
7368,2,0,1,360,672
7369,1,0,0,21,47
7369,2,0,0,102,151
7369,1,0,1,63,108
7369,2,0,1,86,124
7370,1,0,0,2,6
7370,2,0,0,11,28
7370,1,0,1,4,9
7370,2,0,1,14,35
7371,1,0,0,3,10
7371,2,0,0,12,57
7371,1,0,1,5,16
7371,2,0,1,8,56
7372,1,0,0,55,95
7372,2,0,0,304,493
7372,1,0,1,120,172
7372,2,0,1,368,583
7373,1,0,0,349,710
7373,2,0,0,1493,2964
7373,1,0,1,441,837
7373,2,0,1,1356,2608
7374,1,0,0,131,280
7374,2,0,0,763,1743
7374,1,0,1,286,531
7374,2,0,1,798,1666
7375,1,0,0,9,16
7375,2,0,0,15,46
7375,1,0,1,12,26
7375,2,0,1,27,56
7376,1,0,0,6,10
7376,2,0,0,36,101
7376,1,0,1,8,35
7376,2,0,1,29,96
7377,1,0,0,19,26
7377,2,0,0,100,289
7377,1,0,1,74,149
7377,2,0,1,143,289
7378,1,0,0,172,345
7378,2,0,0,931,2003
7378,1,0,1,284,588
7378,2,0,1,1108,2307
7379,1,0,0,106,181
7379,2,0,0,538,1015
7379,1,0,1,194,372
7379,2,0,1,588,1046
7380,1,0,0,22,48
7380,2,0,0,221,416
7380,1,0,1,53,126
7380,2,0,1,286,491
7381,1,0,0,3,8
7381,2,0,0,18,42
7381,1,0,1,2,8
7381,2,0,1,19,48
7382,1,0,0,431,956
7382,2,0,0,757,1962
7382,1,0,1,551,1307
7382,2,0,1,685,1671
7383,1,0,0,1,5
7383,2,0,0,22,46
7383,1,0,1,4,14
7383,2,0,1,19,39
7384,1,0,0,342,746
7384,2,0,0,918,1949
7384,1,0,1,555,1159
7384,2,0,1,1030,2177
7385,1,0,0,15,29
7385,2,0,0,165,370
7385,1,0,1,49,96
7385,2,0,1,156,428
7386,1,0,0,18,44
7386,2,0,0,132,369
7386,1,0,1,63,144
7386,2,0,1,186,451
7387,1,0,0,18,26
7387,2,0,0,80,136
7387,1,0,1,30,41
7387,2,0,1,94,137
7388,1,0,0,143,287
7388,2,0,0,478,1021
7388,1,0,1,198,379
7388,2,0,1,484,900
7389,1,0,0,69,131
7389,2,0,0,336,531
7389,1,0,1,70,129
7389,2,0,1,286,460
7390,1,0,0,20,34
7390,2,0,0,72,144
7390,1,0,1,28,50
7390,2,0,1,64,123
7391,1,0,0,237,507
7391,2,0,0,947,2035
7391,1,0,1,487,894
7391,2,0,1,947,1814
7392,1,0,0,7,19
7392,2,0,0,20,68
7392,1,0,1,6,23
7392,2,0,1,12,72
7393,1,0,0,77,202
7393,2,0,0,327,822
7393,1,0,1,111,247
7393,2,0,1,287,681
7394,1,0,0,14,26
7394,2,0,0,107,247
7394,1,0,1,46,113
7394,2,0,1,146,311
7395,1,0,0,16,38
7395,2,0,0,110,209
7395,1,0,1,29,76
7395,2,0,1,91,179
7396,1,0,0,17,29
7396,2,0,0,23,41
7396,1,0,1,24,40
7396,2,0,1,7,30
7397,1,0,0,6,8
7397,2,0,0,77,143
7397,1,0,1,26,39
7397,2,0,1,121,184
7398,1,0,0,44,62
7398,2,0,0,852,1377
7398,1,0,1,178,288
7398,2,0,1,1032,1603
7399,1,0,0,24,67
7399,2,0,0,204,434
7399,1,0,1,70,150
7399,2,0,1,233,467
7400,1,0,0,3,8
7400,2,0,0,13,27
7400,1,0,1,6,19
7400,2,0,1,11,36
7401,1,0,0,60,110
7401,2,0,0,213,446
7401,1,0,1,94,203
7401,2,0,1,212,428
7402,1,0,0,146,245
7402,2,0,0,755,1415
7402,1,0,1,225,390
7402,2,0,1,589,1082
7403,1,0,0,161,322
7403,2,0,0,1121,2469
7403,1,0,1,360,762
7403,2,0,1,1778,3499
7404,1,0,0,121,250
7404,2,0,0,565,1243
7404,1,0,1,194,428
7404,2,0,1,631,1344
7405,1,0,0,11,18
7405,2,0,0,31,67
7405,1,0,1,27,52
7405,2,0,1,29,56
7406,1,0,0,1,5
7406,2,0,0,17,35
7406,1,0,1,6,14
7406,2,0,1,27,45
7407,1,0,0,88,155
7407,2,0,0,252,494
7407,1,0,1,74,155
7407,2,0,1,223,490
7408,1,0,0,27,58
7408,2,0,0,97,214
7408,1,0,1,68,144
7408,2,0,1,157,302
7409,1,0,0,38,72
7409,2,0,0,121,244
7409,1,0,1,47,102
7409,2,0,1,108,216
7410,1,0,0,115,282
7410,2,0,0,241,696
7410,1,0,1,255,575
7410,2,0,1,155,455
7411,1,0,0,14,22
7411,2,0,0,66,118
7411,1,0,1,23,41
7411,2,0,1,45,90
7412,1,0,0,31,84
7412,2,0,0,154,332
7412,1,0,1,38,104
7412,2,0,1,119,271
7413,1,0,0,110,219
7413,2,0,0,146,309
7413,1,0,1,201,387
7413,2,0,1,139,287
7414,1,0,0,6,16
7414,2,0,0,63,141
7414,1,0,1,21,44
7414,2,0,1,42,99
7415,1,0,0,5,11
7415,2,0,0,47,119
7415,1,0,1,20,40
7415,2,0,1,64,136
7416,1,0,0,5,9
7416,2,0,0,13,36
7416,1,0,1,7,13
7416,2,0,1,10,25
7417,1,0,0,3,13
7417,2,0,0,108,279
7417,1,0,1,25,52
7417,2,0,1,109,281
7418,1,0,0,203,414
7418,2,0,0,165,471
7418,1,0,1,299,690
7418,2,0,1,170,397
7419,1,0,0,126,252
7419,2,0,0,516,1110
7419,1,0,1,155,320
7419,2,0,1,476,947
7420,1,0,0,97,182
7420,2,0,0,367,750
7420,1,0,1,151,312
7420,2,0,1,330,667
7421,1,0,0,5,10
7421,2,0,0,21,69
7421,1,0,1,12,32
7421,2,0,1,29,92
7422,1,0,0,4,14
7422,2,0,0,15,36
7422,1,0,1,9,17
7422,2,0,1,18,31
7423,1,0,0,75,245
7423,2,0,0,409,1093
7423,1,0,1,148,502
7423,2,0,1,438,1211
7424,1,0,0,55,81
7424,2,0,0,21,54
7424,1,0,1,74,108
7424,2,0,1,16,31
7425,1,0,0,9,10
7425,2,0,0,61,88
7425,1,0,1,12,18
7425,2,0,1,49,67
7426,1,0,0,11,38
7426,2,0,0,44,151
7426,1,0,1,16,50
7426,2,0,1,35,123
7427,1,0,0,30,51
7427,2,0,0,93,190
7427,1,0,1,41,62
7427,2,0,1,71,150
7428,1,0,0,32,64
7428,2,0,0,198,412
7428,1,0,1,54,107
7428,2,0,1,252,491
7429,1,0,0,369,617
7429,2,0,0,1486,2797
7429,1,0,1,694,1130
7429,2,0,1,1882,3369
7430,1,0,0,8,15
7430,2,0,0,29,68
7430,1,0,1,16,41
7430,2,0,1,42,75
7431,1,0,0,8,13
7431,2,0,0,21,33
7431,1,0,1,9,10
7431,2,0,1,11,17
7432,1,0,0,142,337
7432,2,0,0,600,1443
7432,1,0,1,170,399
7432,2,0,1,605,1357
7433,1,0,0,45,88
7433,2,0,0,161,407
7433,1,0,1,67,140
7433,2,0,1,136,328
7434,1,0,0,3,8
7434,2,0,0,21,35
7434,1,0,1,7,14
7434,2,0,1,9,22
7435,1,0,0,8,33
7435,2,0,0,7,30
7435,1,0,1,5,30
7435,2,0,1,10,37
7436,1,0,0,9,24
7436,2,0,0,57,127
7436,1,0,1,30,56
7436,2,0,1,55,121
7437,1,0,0,27,44
7437,2,0,0,181,383
7437,1,0,1,65,125
7437,2,0,1,202,408
7438,1,0,0,7,16
7438,2,0,0,115,176
7438,1,0,1,28,45
7438,2,0,1,141,201
7439,1,0,0,59,112
7439,2,0,0,327,590
7439,1,0,1,144,231
7439,2,0,1,397,633
7440,1,0,0,52,143
7440,2,0,0,1192,2944
7440,1,0,1,305,622
7440,2,0,1,1446,3351
7441,1,0,0,231,432
7441,2,0,0,1155,2028
7441,1,0,1,334,597
7441,2,0,1,1111,1966
7442,1,0,0,110,234
7442,2,0,0,522,1082
7442,1,0,1,190,349
7442,2,0,1,513,998
7443,1,0,0,26,85
7443,2,0,0,156,495
7443,1,0,1,38,86
7443,2,0,1,228,633
7444,1,0,0,62,111
7444,2,0,0,239,563
7444,1,0,1,110,206
7444,2,0,1,330,671
7445,1,0,0,46,96
7445,2,0,0,386,764
7445,1,0,1,127,245
7445,2,0,1,485,885
7446,1,0,0,282,531
7446,2,0,0,1224,2346
7446,1,0,1,537,1005
7446,2,0,1,1292,2460
7447,1,0,0,89,180
7447,2,0,0,774,1707
7447,1,0,1,237,469
7447,2,0,1,1070,2230
7448,1,0,0,8,14
7448,2,0,0,244,440
7448,1,0,1,29,67
7448,2,0,1,183,406
7449,1,0,0,3,10
7449,2,0,0,75,226
7449,1,0,1,21,60
7449,2,0,1,115,272
7450,1,0,0,3,5
7450,2,0,0,15,44
7450,1,0,1,3,14
7450,2,0,1,10,30
7451,1,0,0,10,19
7451,2,0,0,113,190
7451,1,0,1,24,56
7451,2,0,1,153,251
7452,1,0,0,42,93
7452,2,0,0,116,352
7452,1,0,1,60,157
7452,2,0,1,163,471
7453,1,0,0,95,152
7453,2,0,0,519,861
7453,1,0,1,191,282
7453,2,0,1,563,872
7454,1,0,0,1,10
7454,2,0,0,14,35
7454,1,0,1,4,11
7454,2,0,1,21,45
7455,1,0,0,110,235
7455,2,0,0,609,1284
7455,1,0,1,207,403
7455,2,0,1,838,1654
7456,1,0,0,86,292
7456,2,0,0,570,1796
7456,1,0,1,174,652
7456,2,0,1,699,1993
7457,1,0,0,56,75
7457,2,0,0,225,349
7457,1,0,1,98,169
7457,2,0,1,170,275
7458,1,0,0,211,436
7458,2,0,0,950,1963
7458,1,0,1,362,707
7458,2,0,1,838,1720
7459,1,0,0,29,52
7459,2,0,0,239,502
7459,1,0,1,63,130
7459,2,0,1,343,651
7460,1,0,0,22,33
7460,2,0,0,133,294
7460,1,0,1,49,88
7460,2,0,1,214,384
7461,1,0,0,45,71
7461,2,0,0,294,566
7461,1,0,1,101,202
7461,2,0,1,325,633
7462,1,0,0,13,21
7462,2,0,0,25,60
7462,1,0,1,8,16
7462,2,0,1,48,89
7463,1,0,0,26,64
7463,2,0,0,215,475
7463,1,0,1,77,158
7463,2,0,1,213,410
7464,1,0,0,17,29
7464,2,0,0,37,76
7464,1,0,1,23,33
7464,2,0,1,46,75
7465,1,0,0,307,563
7465,2,0,0,1298,2728
7465,1,0,1,364,746
7465,2,0,1,1309,2614
7466,1,0,0,194,394
7466,2,0,0,625,1305
7466,1,0,1,304,611
7466,2,0,1,900,1702
7467,1,0,0,16,25
7467,2,0,0,39,99
7467,1,0,1,22,33
7467,2,0,1,65,119
7468,1,0,0,32,62
7468,2,0,0,74,156
7468,1,0,1,49,87
7468,2,0,1,107,223
7469,1,0,0,10,13
7469,2,0,0,27,45
7469,1,0,1,10,17
7469,2,0,1,23,43
7470,1,0,0,110,249
7470,2,0,0,464,1079
7470,1,0,1,292,606
7470,2,0,1,497,1031
7471,1,0,0,16,27
7471,2,0,0,190,297
7471,1,0,1,65,96
7471,2,0,1,217,317
7472,1,0,0,140,286
7472,2,0,0,625,1507
7472,1,0,1,156,374
7472,2,0,1,584,1415
7473,1,0,0,6,10
7473,2,0,0,31,49
7473,1,0,1,9,13
7473,2,0,1,31,52
7474,1,0,0,46,153
7474,2,0,0,90,188
7474,1,0,1,80,201
7474,2,0,1,111,189
7475,1,0,0,14,32
7475,2,0,0,47,137
7475,1,0,1,16,46
7475,2,0,1,66,137
7476,1,0,0,76,174
7476,2,0,0,378,838
7476,1,0,1,85,164
7476,2,0,1,381,778
7477,1,0,0,181,344
7477,2,0,0,469,940
7477,1,0,1,274,523
7477,2,0,1,602,1262
7478,1,0,0,191,464
7478,2,0,0,873,2026
7478,1,0,1,407,845
7478,2,0,1,1103,2233
7479,1,0,0,264,556
7479,2,0,0,1385,2940
7479,1,0,1,346,718
7479,2,0,1,1422,2719
7480,1,0,0,155,313
7480,2,0,0,508,1222
7480,1,0,1,194,421
7480,2,0,1,766,1697
7481,1,0,0,3,8
7481,2,0,0,24,42
7481,1,0,1,5,6
7481,2,0,1,25,44
7482,1,0,0,6,11
7482,2,0,0,26,47
7482,1,0,1,14,22
7482,2,0,1,28,45
7483,1,0,0,2,10
7483,2,0,0,9,28
7483,1,0,1,7,21
7483,2,0,1,3,16
7484,1,0,0,48,103
7484,2,0,0,290,624
7484,1,0,1,113,239
7484,2,0,1,354,700
7485,1,0,0,7,11
7485,2,0,0,73,114
7485,1,0,1,21,34
7485,2,0,1,80,127
7486,1,0,0,117,250
7486,2,0,0,108,273
7486,1,0,1,146,300
7486,2,0,1,101,240
7487,1,0,0,112,276
7487,2,0,0,716,1663
7487,1,0,1,228,501
7487,2,0,1,815,1825
7488,1,0,0,190,366
7488,2,0,0,818,1711
7488,1,0,1,583,1233
7488,2,0,1,792,1572
7489,1,0,0,11,33
7489,2,0,0,139,297
7489,1,0,1,37,89
7489,2,0,1,193,348
7490,1,0,0,25,52
7490,2,0,0,121,339
7490,1,0,1,44,104
7490,2,0,1,125,286
7491,1,0,0,2,10
7491,2,0,0,12,28
7491,1,0,1,8,17
7491,2,0,1,14,39
7492,1,0,0,72,162
7492,2,0,0,233,486
7492,1,0,1,117,218
7492,2,0,1,204,415
7493,1,0,0,7,10
7493,2,0,0,24,40
7493,1,0,1,3,6
7493,2,0,1,30,45
7494,1,0,0,49,118
7494,2,0,0,346,805
7494,1,0,1,104,214
7494,2,0,1,259,626
7495,1,0,0,12,28
7495,2,0,0,54,78
7495,1,0,1,19,38
7495,2,0,1,55,77
7496,1,0,0,8,20
7496,2,0,0,31,61
7496,1,0,1,12,25
7496,2,0,1,38,69
7497,1,0,0,14,46
7497,2,0,0,68,284
7497,1,0,1,33,100
7497,2,0,1,79,373
7498,1,0,0,6,12
7498,2,0,0,17,54
7498,1,0,1,16,25
7498,2,0,1,21,44
7499,1,0,0,121,228
7499,2,0,0,355,633
7499,1,0,1,188,380
7499,2,0,1,366,682
7500,1,0,0,24,48
7500,2,0,0,67,129
7500,1,0,1,51,86
7500,2,0,1,89,130
7501,1,0,0,4,6
7501,2,0,0,21,39
7501,1,0,1,5,12
7501,2,0,1,23,31
7502,1,0,0,56,116
7502,2,0,0,322,621
7502,1,0,1,99,204
7502,2,0,1,317,600
7503,1,0,0,12,23
7503,2,0,0,48,101
7503,1,0,1,18,32
7503,2,0,1,39,88
7504,1,0,0,14,25
7504,2,0,0,67,185
7504,1,0,1,16,56
7504,2,0,1,49,172
7505,1,0,0,3,10
7505,2,0,0,21,40
7505,1,0,1,12,31
7505,2,0,1,24,41
7506,1,0,0,27,64
7506,2,0,0,436,850
7506,1,0,1,86,190
7506,2,0,1,646,1217
7507,1,0,0,161,307
7507,2,0,0,543,1119
7507,1,0,1,178,411
7507,2,0,1,680,1436
7508,1,0,0,10,19
7508,2,0,0,22,73
7508,1,0,1,20,37
7508,2,0,1,39,100
7509,1,0,0,13,22
7509,2,0,0,42,87
7509,1,0,1,10,26
7509,2,0,1,30,53
7510,1,0,0,39,69
7510,2,0,0,144,256
7510,1,0,1,49,112
7510,2,0,1,124,215
7511,1,0,0,240,432
7511,2,0,0,684,1238
7511,1,0,1,306,565
7511,2,0,1,894,1477
7512,1,0,0,61,103
7512,2,0,0,204,381
7512,1,0,1,191,355
7512,2,0,1,291,520
7513,1,0,0,127,215
7513,2,0,0,662,1295
7513,1,0,1,198,353
7513,2,0,1,467,846
7514,1,0,0,11,16
7514,2,0,0,76,126
7514,1,0,1,32,47
7514,2,0,1,68,106
7515,1,0,0,118,190
7515,2,0,0,67,145
7515,1,0,1,120,214
7515,2,0,1,82,172
7516,1,0,0,6,9
7516,2,0,0,24,49
7516,1,0,1,12,21
7516,2,0,1,23,45
7517,1,0,0,7,11
7517,2,0,0,46,67
7517,1,0,1,16,22
7517,2,0,1,38,76
7518,1,0,0,18,30
7518,2,0,0,65,120
7518,1,0,1,27,48
7518,2,0,1,50,92
7519,1,0,0,95,193
7519,2,0,0,538,1180
7519,1,0,1,190,382
7519,2,0,1,713,1446
7520,1,0,0,5,17
7520,2,0,0,39,68
7520,1,0,1,13,26
7520,2,0,1,36,60
7521,1,0,0,224,441
7521,2,0,0,570,1206
7521,1,0,1,362,723
7521,2,0,1,589,1134
7522,1,0,0,20,29
7522,2,0,0,40,90
7522,1,0,1,12,21
7522,2,0,1,48,87
7523,1,0,0,6,11
7523,2,0,0,20,53
7523,1,0,1,10,18
7523,2,0,1,29,55
7524,1,0,0,48,96
7524,2,0,0,207,414
7524,1,0,1,89,165
7524,2,0,1,190,381
7525,1,0,0,4,8
7525,2,0,0,14,31
7525,1,0,1,9,13
7525,2,0,1,22,40
7526,1,0,0,55,90
7526,2,0,0,414,642
7526,1,0,1,126,215
7526,2,0,1,418,717
7527,1,0,0,75,133
7527,2,0,0,327,645
7527,1,0,1,102,188
7527,2,0,1,309,614
7528,1,0,0,17,27
7528,2,0,0,158,211
7528,1,0,1,31,46
7528,2,0,1,146,202
7529,1,0,0,75,141
7529,2,0,0,339,620
7529,1,0,1,130,238
7529,2,0,1,301,579
7530,1,0,0,9,14
7530,2,0,0,20,50
7530,1,0,1,12,23
7530,2,0,1,31,69
7531,1,0,0,8,38
7531,2,0,0,68,225
7531,1,0,1,20,54
7531,2,0,1,57,188
7532,1,0,0,12,36
7532,2,0,0,96,191
7532,1,0,1,15,47
7532,2,0,1,70,147
7533,1,0,0,10,18
7533,2,0,0,128,209
7533,1,0,1,14,25
7533,2,0,1,44,79
7534,1,0,0,92,195
7534,2,0,0,547,1153
7534,1,0,1,240,453
7534,2,0,1,746,1383
7535,1,0,0,61,157
7535,2,0,0,319,986
7535,1,0,1,129,318
7535,2,0,1,273,849
7536,1,0,0,2,6
7536,2,0,0,17,65
7536,1,0,1,7,18
7536,2,0,1,20,57
7537,1,0,0,90,212
7537,2,0,0,411,1006
7537,1,0,1,155,406
7537,2,0,1,464,986
7538,1,0,0,27,67
7538,2,0,0,129,254
7538,1,0,1,89,181
7538,2,0,1,121,271
7539,1,0,0,7,22
7539,2,0,0,44,90
7539,1,0,1,12,30
7539,2,0,1,52,95
7540,1,0,0,15,22
7540,2,0,0,64,141
7540,1,0,1,13,25
7540,2,0,1,55,102
7541,1,0,0,4,11
7541,2,0,0,41,70
7541,1,0,1,15,21
7541,2,0,1,25,49
7542,1,0,0,14,25
7542,2,0,0,37,88
7542,1,0,1,26,42
7542,2,0,1,33,69
7543,1,0,0,53,111
7543,2,0,0,1554,3099
7543,1,0,1,266,510
7543,2,0,1,1808,3490
7544,1,0,0,1,3
7544,2,0,0,38,91
7544,1,0,1,6,16
7544,2,0,1,59,119
7545,1,0,0,5,10
7545,2,0,0,70,122
7545,1,0,1,21,30
7545,2,0,1,84,135
7546,1,0,0,62,132
7546,2,0,0,106,251
7546,1,0,1,90,191
7546,2,0,1,81,173
7547,1,0,0,3,15
7547,2,0,0,28,65
7547,1,0,1,9,20
7547,2,0,1,31,54
7548,1,0,0,17,30
7548,2,0,0,60,101
7548,1,0,1,11,31
7548,2,0,1,39,78
7549,1,0,0,9,15
7549,2,0,0,16,36
7549,1,0,1,11,24
7549,2,0,1,10,24
7550,1,0,0,26,72
7550,2,0,0,213,471
7550,1,0,1,44,111
7550,2,0,1,190,388
7551,1,0,0,4,10
7551,2,0,0,20,48
7551,1,0,1,12,22
7551,2,0,1,21,39
7552,1,0,0,77,163
7552,2,0,0,468,977
7552,1,0,1,83,255
7552,2,0,1,423,994
7553,1,0,0,15,20
7553,2,0,0,15,30
7553,1,0,1,13,26
7553,2,0,1,18,32
7554,1,0,0,1,11
7554,2,0,0,31,46
7554,1,0,1,6,27
7554,2,0,1,2,29
7555,1,0,0,226,425
7555,2,0,0,701,1537
7555,1,0,1,348,663
7555,2,0,1,778,1540
7556,1,0,0,5,10
7556,2,0,0,25,62
7556,1,0,1,7,16
7556,2,0,1,22,42
7557,1,0,0,111,253
7557,2,0,0,601,1251
7557,1,0,1,212,437
7557,2,0,1,764,1485
7558,1,0,0,115,236
7558,2,0,0,690,1380
7558,1,0,1,186,400
7558,2,0,1,571,1201
7559,1,0,0,6,20
7559,2,0,0,29,78
7559,1,0,1,9,29
7559,2,0,1,29,68
7560,1,0,0,1,1
7560,2,0,0,16,53
7560,1,0,1,6,13
7560,2,0,1,18,69
7561,1,0,0,2,3
7561,2,0,0,28,66
7561,1,0,1,7,13
7561,2,0,1,16,56
7562,1,0,0,658,1375
7562,2,0,0,3098,6782
7562,1,0,1,1143,2587
7562,2,0,1,2897,5836
7563,1,0,0,14,31
7563,2,0,0,178,324
7563,1,0,1,49,78
7563,2,0,1,213,385
7564,1,0,0,22,48
7564,2,0,0,126,259
7564,1,0,1,26,52
7564,2,0,1,106,228
7565,1,0,0,190,511
7565,2,0,0,1388,3194
7565,1,0,1,679,1660
7565,2,0,1,949,2259
7566,1,0,0,23,23
7566,2,0,0,217,217
7566,1,0,1,61,62
7566,2,0,1,247,254
7567,1,0,0,4,11
7567,2,0,0,68,127
7567,1,0,1,15,31
7567,2,0,1,97,170
7568,1,0,0,44,82
7568,2,0,0,159,351
7568,1,0,1,60,124
7568,2,0,1,146,325
7569,1,0,0,15,39
7569,2,0,0,65,142
7569,1,0,1,31,54
7569,2,0,1,62,123
7570,1,0,0,1,4
7570,2,0,0,31,52
7570,1,0,1,8,11
7570,2,0,1,20,33
7571,1,0,0,238,500
7571,2,0,0,1236,2777
7571,1,0,1,471,991
7571,2,0,1,1308,2747
7572,1,0,0,133,267
7572,2,0,0,546,1203
7572,1,0,1,206,435
7572,2,0,1,749,1501
7573,1,0,0,63,118
7573,2,0,0,96,197
7573,1,0,1,77,150
7573,2,0,1,78,151
7574,1,0,0,243,496
7574,2,0,0,1309,2563
7574,1,0,1,397,790
7574,2,0,1,1059,2091
7575,1,0,0,7,16
7575,2,0,0,45,83
7575,1,0,1,12,22
7575,2,0,1,36,72
7576,1,0,0,6,10
7576,2,0,0,47,86
7576,1,0,1,18,34
7576,2,0,1,51,85
7577,1,0,0,70,147
7577,2,0,0,334,688
7577,1,0,1,116,211
7577,2,0,1,319,578
7578,1,0,0,13,29
7578,2,0,0,42,96
7578,1,0,1,18,27
7578,2,0,1,40,76
7579,1,0,0,55,75
7579,2,0,0,269,438
7579,1,0,1,97,147
7579,2,0,1,316,496
7580,1,0,0,1,1
7580,2,0,0,13,28
7580,1,0,1,1,8
7580,2,0,1,14,27
7581,1,0,0,305,519
