Gene,Rep,Temp.hot,N.Correct,N.total,N.is.SD,N.is.SC
1240,2,1,89,104,0,1
1241,1,1,228,229,1,0
1241,2,1,327,328,1,0
1241,1,1,424,432,0,1
1241,2,1,397,409,0,1
1242,1,1,118,118,1,0
1242,2,1,294,295,1,0
1242,1,1,455,460,0,1
1242,2,1,499,513,0,1
1243,1,1,85,85,1,0
1243,2,1,128,128,1,0
1243,1,1,226,241,0,1
1243,2,1,252,254,0,1
1244,1,1,52,52,1,0
1244,2,1,60,61,1,0
1244,1,1,105,105,0,1
1244,2,1,78,79,0,1
1245,1,1,96,96,1,0
1245,2,1,157,157,1,0
1245,1,1,180,218,0,1
1245,2,1,168,207,0,1
1246,1,1,195,195,1,0
1246,2,1,325,325,1,0
1246,1,1,533,541,0,1
1246,2,1,538,546,0,1
1247,1,1,105,105,1,0
1247,2,1,162,162,1,0
1247,1,1,179,200,0,1
1247,2,1,185,233,0,1
1248,1,1,166,174,1,0
1248,2,1,267,268,1,0
1248,1,1,353,353,0,1
1248,2,1,303,303,0,1
1249,1,1,121,123,1,0
1249,2,1,233,235,1,0
1249,1,1,264,282,0,1
1249,2,1,241,262,0,1
1250,1,1,1076,1164,1,0
1250,2,1,799,959,1,0
1250,1,1,1348,1348,0,1
1250,2,1,1293,1297,0,1
1251,1,1,176,177,1,0
1251,2,1,275,276,1,0
1251,1,1,253,256,0,1
1251,2,1,292,300,0,1
1252,1,1,137,140,1,0
1252,2,1,177,178,1,0
1252,1,1,352,367,0,1
1252,2,1,368,379,0,1
1253,1,1,24,24,1,0
1253,2,1,57,57,1,0
1253,1,1,64,64,0,1
1253,2,1,25,27,0,1
1254,1,1,96,101,1,0
1254,2,1,150,162,1,0
1254,1,1,272,283,0,1
1254,2,1,241,254,0,1
1255,1,1,246,257,1,0
1255,2,1,385,413,1,0
1255,1,1,483,502,0,1
1255,2,1,348,354,0,1
1256,1,1,46,47,1,0
1256,2,1,56,56,1,0
1256,1,1,56,58,0,1
1256,2,1,60,63,0,1
1257,1,1,1148,1151,1,0
1257,2,1,1704,1705,1,0
1257,1,1,1954,1985,0,1
1257,2,1,1771,1821,0,1
1258,1,1,4870,4875,1,0
1258,2,1,3944,3958,1,0
1258,1,1,6786,7297,0,1
1258,2,1,8559,8952,0,1
1259,1,1,175,175,1,0
1259,2,1,315,316,1,0
1259,1,1,451,455,0,1
1259,2,1,417,419,0,1
1260,1,1,34,34,1,0
1260,2,1,45,45,1,0
1260,1,1,110,110,0,1
1260,2,1,139,139,0,1
1261,1,1,150,152,1,0
1261,2,1,278,280,1,0
1261,1,1,394,406,0,1
1261,2,1,441,449,0,1
1262,1,1,57,57,1,0
1262,2,1,57,57,1,0
1262,1,1,50,52,0,1
1262,2,1,49,55,0,1
1263,1,1,207,207,1,0
1263,2,1,241,241,1,0
1263,1,1,351,369,0,1
1263,2,1,328,339,0,1
1264,1,1,17,17,1,0
1264,2,1,25,25,1,0
1264,1,1,142,142,0,1
1264,2,1,148,149,0,1
1265,1,1,127,127,1,0
1265,2,1,157,157,1,0
1265,1,1,274,277,0,1
1265,2,1,247,249,0,1
1266,1,1,246,248,1,0
1266,2,1,353,354,1,0
1266,1,1,525,553,0,1
1266,2,1,501,520,0,1
1267,1,1,63,66,1,0
1267,2,1,47,49,1,0
1267,1,1,73,74,0,1
1267,2,1,69,69,0,1
1268,1,1,28,28,1,0
1268,2,1,25,25,1,0
1268,1,1,54,54,0,1
1268,2,1,56,56,0,1
1269,1,1,1317,1319,1,0
1269,2,1,1173,1189,1,0
1269,1,1,2027,2295,0,1
1269,2,1,1365,1564,0,1
1270,1,1,584,586,1,0
1270,2,1,764,766,1,0
1270,1,1,798,897,0,1
1270,2,1,841,945,0,1
1271,1,1,711,713,1,0
1271,2,1,930,932,1,0
1271,1,1,1012,1016,0,1
1271,2,1,1016,1023,0,1
1272,1,1,220,225,1,0
1272,2,1,663,678,1,0
1272,1,1,714,747,0,1
1272,2,1,562,585,0,1
1273,1,1,945,965,1,0
1273,2,1,543,547,1,0
1273,1,1,607,647,0,1
1273,2,1,616,649,0,1
1274,1,1,580,582,1,0
1274,2,1,651,651,1,0
1274,1,1,864,909,0,1
1274,2,1,855,893,0,1
1275,1,1,243,243,1,0
1275,2,1,254,254,1,0
1275,1,1,24,24,0,1
1275,2,1,17,17,0,1
1276,1,1,528,563,1,0
1276,2,1,585,622,1,0
1276,1,1,773,784,0,1
1276,2,1,817,841,0,1
1277,1,1,645,645,1,0
1277,2,1,1134,1135,1,0
1277,1,1,1324,1330,0,1
1277,2,1,1231,1241,0,1
1278,1,1,36,36,1,0
1278,2,1,78,78,1,0
1278,1,1,172,185,0,1
1278,2,1,224,268,0,1
1279,1,1,391,396,1,0
1279,2,1,427,438,1,0
1279,1,1,647,657,0,1
1279,2,1,598,612,0,1
1280,1,1,1648,1651,1,0
1280,2,1,1208,1210,1,0
1280,1,1,658,695,0,1
1280,2,1,689,727,0,1
1281,1,1,35,35,1,0
1281,2,1,25,28,1,0
1281,1,1,46,49,0,1
1281,2,1,41,43,0,1
1282,1,1,296,296,1,0
1282,2,1,334,334,1,0
1282,1,1,287,288,0,1
1282,2,1,287,287,0,1
1283,1,1,305,305,1,0
1283,2,1,362,362,1,0
1283,1,1,455,483,0,1
1283,2,1,460,487,0,1
1284,1,1,568,573,1,0
1284,2,1,687,689,1,0
1284,1,1,662,693,0,1
1284,2,1,647,665,0,1
1285,1,1,322,322,1,0
1285,2,1,438,439,1,0
1285,1,1,395,400,0,1
1285,2,1,448,460,0,1
1286,1,1,711,774,1,0
1286,2,1,213,258,1,0
1286,1,1,1144,1146,0,1
1286,2,1,2687,2693,0,1
1287,1,1,2733,2739,1,0
1287,2,1,2922,2931,1,0
1287,1,1,3247,3383,0,1
1287,2,1,2786,2858,0,1
1288,1,1,166,172,1,0
1288,2,1,315,319,1,0
1288,1,1,467,489,0,1
1288,2,1,508,532,0,1
1289,1,1,256,258,1,0
1289,2,1,331,331,1,0
1289,1,1,418,440,0,1
1289,2,1,369,393,0,1
1290,1,1,161,167,1,0
1290,2,1,316,328,1,0
1290,1,1,711,718,0,1
1290,2,1,652,660,0,1
1291,1,1,571,583,1,0
1291,2,1,717,735,1,0
1291,1,1,921,925,0,1
1291,2,1,850,861,0,1
1292,1,1,2404,2415,1,0
1292,2,1,3098,3109,1,0
1292,1,1,4883,5098,0,1
1292,2,1,1526,1761,0,1
1293,1,1,521,521,1,0
1293,2,1,528,528,1,0
1293,1,1,430,445,0,1
1293,2,1,451,462,0,1
1294,1,1,168,169,1,0
1294,2,1,193,194,1,0
1294,1,1,266,276,0,1
1294,2,1,272,280,0,1
1295,1,1,76,76,1,0
1295,2,1,92,92,1,0
1295,1,1,182,183,0,1
1295,2,1,100,102,0,1
1296,1,1,1209,1210,1,0
1296,2,1,1322,1325,1,0
1296,1,1,1569,1592,0,1
1296,2,1,1625,1644,0,1
1297,1,1,252,256,1,0
1297,2,1,110,116,1,0
1297,1,1,86,102,0,1
1297,2,1,109,122,0,1
1298,1,1,1026,1033,1,0
1298,2,1,1072,1079,1,0
1298,1,1,1197,1201,0,1
1298,2,1,1168,1178,0,1
1299,1,1,193,193,1,0
1299,2,1,199,199,1,0
1299,1,1,263,263,0,1
1299,2,1,230,232,0,1
1300,1,1,197,199,1,0
1300,2,1,198,198,1,0
1300,1,1,158,159,0,1
1300,2,1,148,151,0,1
1301,1,1,193,193,1,0
1301,2,1,298,304,1,0
1301,1,1,497,501,0,1
1301,2,1,524,531,0,1
1302,1,1,543,558,1,0
1302,2,1,427,437,1,0
1302,1,1,816,816,0,1
1302,2,1,952,952,0,1
1303,1,1,15,15,1,0
1303,2,1,28,28,1,0
1303,1,1,54,54,0,1
1303,2,1,103,103,0,1
1304,1,1,488,490,1,0
1304,2,1,657,657,1,0
1304,1,1,647,674,0,1
1304,2,1,576,603,0,1
1305,1,1,13553,13579,1,0
1305,2,1,11252,11276,1,0
1305,1,1,16081,18162,0,1
1305,2,1,16872,18986,0,1
1306,1,1,1033,1034,1,0
1306,2,1,633,633,1,0
1306,1,1,162,223,0,1
1306,2,1,298,377,0,1
1307,1,1,236,237,1,0
1307,2,1,217,218,1,0
1307,1,1,419,419,0,1
1307,2,1,460,460,0,1
1308,1,1,429,432,1,0
1308,2,1,336,339,1,0
1308,1,1,287,290,0,1
1308,2,1,329,332,0,1
1309,1,1,335,342,1,0
1309,2,1,461,476,1,0
1309,1,1,527,527,0,1
1309,2,1,566,567,0,1
1310,1,1,435,440,1,0
1310,2,1,348,350,1,0
1310,1,1,165,187,0,1
1310,2,1,267,298,0,1
1311,1,1,169,170,1,0
1311,2,1,302,302,1,0
1311,1,1,573,581,0,1
1311,2,1,586,598,0,1
1312,1,1,590,591,1,0
1312,2,1,407,411,1,0
1312,1,1,580,592,0,1
1312,2,1,606,624,0,1
1313,1,1,206,206,1,0
1313,2,1,252,252,1,0
1313,1,1,348,361,0,1
1313,2,1,335,345,0,1
1314,1,1,1279,1281,1,0
1314,2,1,1855,1855,1,0
1314,1,1,1366,1383,0,1
1314,2,1,1114,1124,0,1
1315,1,1,515,516,1,0
1315,2,1,486,488,1,0
1315,1,1,393,393,0,1
1315,2,1,476,476,0,1
1316,1,1,828,845,1,0
1316,2,1,952,966,1,0
1316,1,1,1027,1064,0,1
1316,2,1,974,1012,0,1
1317,1,1,883,885,1,0
1317,2,1,643,645,1,0
1317,1,1,306,313,0,1
1317,2,1,360,382,0,1
1318,1,1,173,181,1,0
1318,2,1,91,95,1,0
1318,1,1,211,213,0,1
1318,2,1,186,195,0,1
1319,1,1,381,381,1,0
1319,2,1,299,300,1,0
1319,1,1,436,445,0,1
1319,2,1,308,317,0,1
1320,1,1,125,125,1,0
1320,2,1,104,104,1,0
1320,1,1,124,147,0,1
1320,2,1,203,246,0,1
1321,1,1,245,249,1,0
1321,2,1,273,274,1,0
1321,1,1,384,386,0,1
1321,2,1,388,388,0,1
1322,1,1,71,71,1,0
1322,2,1,41,41,1,0
1322,1,1,61,61,0,1
1322,2,1,62,62,0,1
1323,1,1,613,613,1,0
1323,2,1,700,702,1,0
1323,1,1,575,624,0,1
1323,2,1,569,614,0,1
1324,1,1,160,160,1,0
1324,2,1,191,191,1,0
1324,1,1,148,166,0,1
1324,2,1,147,161,0,1
1325,1,1,1647,1651,1,0
1325,2,1,1701,1706,1,0
1325,1,1,1427,1472,0,1
1325,2,1,1564,1624,0,1
1326,1,1,274,274,1,0
1326,2,1,307,307,1,0
1326,1,1,298,298,0,1
1326,2,1,293,293,0,1
1327,1,1,719,724,1,0
1327,2,1,946,948,1,0
1327,1,1,1088,1095,0,1
1327,2,1,969,975,0,1
1328,1,1,627,627,1,0
1328,2,1,1390,1394,1,0
1328,1,1,957,965,0,1
1328,2,1,883,897,0,1
1329,1,1,204,205,1,0
1329,2,1,273,273,1,0
1329,1,1,497,498,0,1
1329,2,1,496,497,0,1
1330,1,1,37,37,1,0
1330,2,1,35,35,1,0
1330,1,1,25,25,0,1
1330,2,1,41,41,0,1
1331,1,1,355,356,1,0
1331,2,1,736,738,1,0
1331,1,1,1175,1177,0,1
1331,2,1,1155,1155,0,1
1332,1,1,2915,2915,1,0
1332,2,1,2765,2769,1,0
1332,1,1,668,685,0,1
1332,2,1,1716,1752,0,1
1333,1,1,485,485,1,0
1333,2,1,695,698,1,0
1333,1,1,1020,1040,0,1
1333,2,1,887,915,0,1
1334,1,1,50,50,1,0
1334,2,1,100,100,1,0
1334,1,1,100,100,0,1
1334,2,1,109,109,0,1
1335,1,1,108,108,1,0
1335,2,1,280,280,1,0
1335,1,1,287,317,0,1
1335,2,1,187,196,0,1
1336,1,1,142,142,1,0
1336,2,1,163,163,1,0
1336,1,1,267,279,0,1
1336,2,1,345,356,0,1
1337,1,1,118,118,1,0
1337,2,1,269,269,1,0
1337,1,1,215,218,0,1
1337,2,1,194,197,0,1
1338,1,1,414,421,1,0
1338,2,1,640,654,1,0
1338,1,1,1008,1036,0,1
1338,2,1,930,959,0,1
1339,1,1,58,58,1,0
1339,2,1,67,67,1,0
1339,1,1,75,75,0,1
1339,2,1,103,103,0,1
1340,1,1,74,75,1,0
1340,2,1,106,107,1,0
1340,1,1,216,226,0,1
1340,2,1,137,143,0,1
1341,1,1,17,18,1,0
1341,2,1,15,16,1,0
1341,1,1,63,66,0,1
1341,2,1,35,37,0,1
1342,1,1,4003,4005,1,0
1342,2,1,3254,3256,1,0
1342,1,1,1239,1723,0,1
1342,2,1,1831,2414,0,1
1343,1,1,155,155,1,0
1343,2,1,169,170,1,0
1343,1,1,135,189,0,1
1343,2,1,156,214,0,1
1344,1,1,386,421,1,0
1344,2,1,486,521,1,0
1344,1,1,646,707,0,1
1344,2,1,573,635,0,1
1345,1,1,85,85,1,0
1345,2,1,145,145,1,0
1345,1,1,367,406,0,1
1345,2,1,408,447,0,1
1346,1,1,98,98,1,0
1346,2,1,101,101,1,0
1346,1,1,117,119,0,1
1346,2,1,126,128,0,1
1347,1,1,779,779,1,0
1347,2,1,670,671,1,0
1347,1,1,889,904,0,1
1347,2,1,1029,1053,0,1
1348,1,1,154,165,1,0
1348,2,1,344,357,1,0
1348,1,1,661,661,0,1
1348,2,1,654,654,0,1
1349,1,1,1190,1191,1,0
1349,2,1,421,421,1,0
1349,1,1,312,350,0,1
1349,2,1,223,251,0,1
1350,1,1,61,61,1,0
1350,2,1,75,75,1,0
1350,1,1,196,207,0,1
1350,2,1,191,199,0,1
1351,1,1,694,699,1,0
1351,2,1,992,998,1,0
1351,1,1,1047,1075,0,1
1351,2,1,933,960,0,1
1352,1,1,115,117,1,0
1352,2,1,84,84,1,0
1352,1,1,169,175,0,1
1352,2,1,127,148,0,1
1353,1,1,396,406,1,0
1353,2,1,294,296,1,0
1353,1,1,146,156,0,1
1353,2,1,163,171,0,1
1354,1,1,271,286,1,0
1354,2,1,501,513,1,0
1354,1,1,761,785,0,1
1354,2,1,769,802,0,1
1355,1,1,231,232,1,0
1355,2,1,497,497,1,0
1355,1,1,394,394,0,1
1355,2,1,431,438,0,1
1356,1,1,812,814,1,0
1356,2,1,849,850,1,0
1356,1,1,734,748,0,1
1356,2,1,787,809,0,1
1357,1,1,231,231,1,0
1357,2,1,159,159,1,0
1357,1,1,265,265,0,1
1357,2,1,211,214,0,1
1358,1,1,232,232,1,0
1358,2,1,242,243,1,0
1358,1,1,351,352,0,1
1358,2,1,364,366,0,1
1359,1,1,401,403,1,0
1359,2,1,639,640,1,0
1359,1,1,363,481,0,1
1359,2,1,385,514,0,1
1360,1,1,421,428,1,0
1360,2,1,336,341,1,0
1360,1,1,353,354,0,1
1360,2,1,287,291,0,1
1361,1,1,236,236,1,0
1361,2,1,219,219,1,0
1361,1,1,223,231,0,1
1361,2,1,217,222,0,1
1362,1,1,382,383,1,0
1362,2,1,557,559,1,0
1362,1,1,744,759,0,1
1362,2,1,757,783,0,1
1363,1,1,7308,7314,1,0
1363,2,1,5924,5935,1,0
1363,1,1,5092,5155,0,1
1363,2,1,4054,4082,0,1
1364,1,1,339,339,1,0
1364,2,1,586,587,1,0
1364,1,1,595,688,0,1
1364,2,1,643,740,0,1
1365,1,1,62,62,1,0
1365,2,1,59,59,1,0
1365,1,1,23,23,0,1
1365,2,1,14,14,0,1
1366,1,1,354,357,1,0
1366,2,1,285,290,1,0
1366,1,1,417,439,0,1
1366,2,1,374,394,0,1
1367,1,1,621,626,1,0
1367,2,1,871,884,1,0
1367,1,1,1428,1523,0,1
1367,2,1,1401,1483,0,1
1368,1,1,51,51,1,0
1368,2,1,28,28,1,0
1368,1,1,72,72,0,1
1368,2,1,52,52,0,1
1369,1,1,762,762,1,0
1369,2,1,591,594,1,0
1369,1,1,388,395,0,1
1369,2,1,714,727,0,1
1370,1,1,584,584,1,0
1370,2,1,533,533,1,0
1370,1,1,610,610,0,1
1370,2,1,685,686,0,1
1371,1,1,1403,1406,1,0
1371,2,1,1116,1120,1,0
1371,1,1,1748,1754,0,1
1371,2,1,2112,2114,0,1
1372,1,1,182,182,1,0
1372,2,1,202,202,1,0
1372,1,1,211,211,0,1
1372,2,1,238,238,0,1
1373,1,1,192,192,1,0
1373,2,1,224,225,1,0
1373,1,1,292,295,0,1
1373,2,1,326,343,0,1
1374,1,1,266,267,1,0
1374,2,1,245,248,1,0
1374,1,1,253,259,0,1
1374,2,1,276,289,0,1
1375,1,1,442,442,1,0
1375,2,1,341,341,1,0
1375,1,1,395,435,0,1
1375,2,1,428,445,0,1
1376,1,1,1048,1111,1,0
1376,2,1,1172,1234,1,0
1376,1,1,983,1017,0,1
1376,2,1,961,984,0,1
1377,1,1,330,332,1,0
1377,2,1,347,359,1,0
1377,1,1,755,759,0,1
1377,2,1,721,721,0,1
1378,1,1,23,23,1,0
1378,2,1,22,22,1,0
1378,1,1,25,34,0,1
1378,2,1,15,20,0,1
1379,1,1,305,305,1,0
1379,2,1,474,478,1,0
1379,1,1,358,502,0,1
1379,2,1,322,455,0,1
1380,1,1,208,209,1,0
1380,2,1,234,234,1,0
1380,1,1,187,194,0,1
1380,2,1,222,224,0,1
1381,1,1,3736,3839,1,0
1381,2,1,2735,2809,1,0
1381,1,1,2911,2988,0,1
1381,2,1,3525,3626,0,1
1382,1,1,238,238,1,0
1382,2,1,217,217,1,0
1382,1,1,230,231,0,1
1382,2,1,287,288,0,1
1383,1,1,71,71,1,0
1383,2,1,154,154,1,0
1383,1,1,190,190,0,1
1383,2,1,193,193,0,1
1384,1,1,175,178,1,0
1384,2,1,169,169,1,0
1384,1,1,176,178,0,1
1384,2,1,212,213,0,1
1385,1,1,1012,1014,1,0
1385,2,1,1096,1102,1,0
1385,1,1,1219,1266,0,1
1385,2,1,1295,1344,0,1
1386,1,1,367,369,1,0
1386,2,1,443,445,1,0
1386,1,1,448,448,0,1
1386,2,1,592,594,0,1
1387,1,1,92,92,1,0
1387,2,1,104,104,1,0
1387,1,1,138,142,0,1
1387,2,1,88,95,0,1
1388,1,1,128,130,1,0
1388,2,1,236,239,1,0
1388,1,1,358,358,0,1
1388,2,1,310,313,0,1
1389,1,1,273,275,1,0
1389,2,1,257,258,1,0
1389,1,1,287,287,0,1
1389,2,1,349,350,0,1
1390,1,1,117,121,1,0
1390,2,1,105,107,1,0
1390,1,1,180,180,0,1
1390,2,1,173,173,0,1
1391,1,1,84,84,1,0
1391,2,1,92,93,1,0
1391,1,1,202,217,0,1
1391,2,1,214,234,0,1
1392,1,1,250,251,1,0
1392,2,1,244,244,1,0
1392,1,1,421,421,0,1
1392,2,1,406,406,0,1
1393,1,1,587,589,1,0
1393,2,1,856,857,1,0
1393,1,1,1099,1115,0,1
1393,2,1,1084,1108,0,1
1394,1,1,264,264,1,0
1394,2,1,352,352,1,0
1394,1,1,439,444,0,1
1394,2,1,428,438,0,1
1395,1,1,144,146,1,0
1395,2,1,272,272,1,0
1395,1,1,285,292,0,1
1395,2,1,368,380,0,1
1396,1,1,276,289,1,0
1396,2,1,510,537,1,0
1396,1,1,621,635,0,1
1396,2,1,421,428,0,1
1397,1,1,115,116,1,0
1397,2,1,228,229,1,0
1397,1,1,320,362,0,1
1397,2,1,340,373,0,1
1398,1,1,1581,1600,1,0
1398,2,1,1794,1809,1,0
1398,1,1,1977,2221,0,1
1398,2,1,1559,1741,0,1
1399,1,1,69,69,1,0
1399,2,1,41,41,1,0
1399,1,1,51,51,0,1
1399,2,1,75,75,0,1
1400,1,1,1841,1859,1,0
1400,2,1,1663,1679,1,0
1400,1,1,925,1094,0,1
1400,2,1,956,1154,0,1
1401,1,1,259,259,1,0
1401,2,1,273,274,1,0
1401,1,1,263,263,0,1
1401,2,1,229,229,0,1
1402,1,1,455,456,1,0
1402,2,1,626,628,1,0
1402,1,1,839,883,0,1
1402,2,1,766,789,0,1
1403,1,1,352,354,1,0
1403,2,1,260,261,1,0
1403,1,1,228,228,0,1
1403,2,1,226,228,0,1
1404,1,1,286,286,1,0
1404,2,1,325,326,1,0
1404,1,1,316,323,0,1
1404,2,1,306,312,0,1
1405,1,1,24,24,1,0
1405,2,1,34,35,1,0
1405,1,1,43,43,0,1
1405,2,1,38,38,0,1
1406,1,1,49,50,1,0
1406,2,1,16,16,1,0
1406,1,1,134,134,0,1
1406,2,1,163,163,0,1
1407,1,1,277,277,1,0
1407,2,1,238,239,1,0
1407,1,1,342,344,0,1
1407,2,1,227,228,0,1
1408,1,1,135,135,1,0
1408,2,1,182,186,1,0
1408,1,1,400,404,0,1
1408,2,1,395,404,0,1
1409,1,1,1026,1265,1,0
1409,2,1,917,1143,1,0
1409,1,1,1172,1288,0,1
1409,2,1,1144,1236,0,1
1410,1,1,61,61,1,0
1410,2,1,43,43,1,0
1410,1,1,90,90,0,1
1410,2,1,74,74,0,1
1411,1,1,268,270,1,0
1411,2,1,640,643,1,0
1411,1,1,873,938,0,1
1411,2,1,753,803,0,1
1412,1,1,18,18,1,0
1412,2,1,27,27,1,0
1412,1,1,21,21,0,1
1412,2,1,16,16,0,1
1413,1,1,218,218,1,0
1413,2,1,380,423,1,0
1413,1,1,675,675,0,1
1413,2,1,677,677,0,1
1414,1,1,3938,3941,1,0
1414,2,1,3196,3205,1,0
1414,1,1,3156,3158,0,1
1414,2,1,3293,3295,0,1
1415,1,1,122,122,1,0
1415,2,1,67,67,1,0
1415,1,1,13,14,0,1
1415,2,1,18,19,0,1
1416,1,1,35,35,1,0
1416,2,1,63,63,1,0
1416,1,1,50,52,0,1
1416,2,1,76,78,0,1
1417,1,1,208,208,1,0
1417,2,1,191,191,1,0
1417,1,1,217,224,0,1
1417,2,1,217,228,0,1
1418,1,1,960,975,1,0
1418,2,1,785,823,1,0
1418,1,1,1002,1059,0,1
1418,2,1,696,752,0,1
1419,1,1,71,71,1,0
1419,2,1,88,89,1,0
1419,1,1,140,140,0,1
1419,2,1,154,155,0,1
1420,1,1,250,251,1,0
1420,2,1,198,199,1,0
1420,1,1,193,216,0,1
1420,2,1,137,163,0,1
1421,1,1,238253,238367,1,0
1421,2,1,193181,193342,1,0
1421,1,1,145634,151349,0,1
1421,2,1,177365,183217,0,1
1422,1,1,3450,3463,1,0
1422,2,1,3015,3027,1,0
1422,1,1,2118,2119,0,1
1422,2,1,3239,3247,0,1
1423,1,1,20,20,1,0
1423,2,1,20,20,1,0
1423,1,1,27,27,0,1
1423,2,1,52,52,0,1
1424,1,1,44,44,1,0
1424,2,1,45,45,1,0
1424,1,1,37,37,0,1
1424,2,1,59,59,0,1
1425,1,1,195,198,1,0
1425,2,1,187,188,1,0
1425,1,1,88,95,0,1
1425,2,1,281,297,0,1
1426,1,1,1666,1666,1,0
1426,2,1,1441,1442,1,0
1426,1,1,991,1280,0,1
1426,2,1,972,1177,0,1
1427,1,1,16139,16158,1,0
1427,2,1,12494,12522,1,0
1427,1,1,18536,19152,0,1
1427,2,1,14698,15434,0,1
1428,1,1,163,163,1,0
1428,2,1,341,341,1,0
1428,1,1,544,559,0,1
1428,2,1,502,509,0,1
1429,1,1,190,190,1,0
1429,2,1,189,189,1,0
1429,1,1,165,166,0,1
1429,2,1,136,141,0,1
1430,1,1,104,104,1,0
1430,2,1,196,196,1,0
1430,1,1,343,346,0,1
1430,2,1,336,336,0,1
1431,1,1,26,26,1,0
1431,2,1,36,36,1,0
1431,1,1,25,26,0,1
1431,2,1,39,39,0,1
1432,1,1,81,81,1,0
1432,2,1,126,126,1,0
1432,1,1,96,106,0,1
1432,2,1,69,72,0,1
1433,1,1,12816,12832,1,0
1433,2,1,8384,8410,1,0
1433,1,1,15212,15221,0,1
1433,2,1,26359,26367,0,1
1434,1,1,396,400,1,0
1434,2,1,501,504,1,0
1434,1,1,483,497,0,1
1434,2,1,408,445,0,1
1435,1,1,45,46,1,0
1435,2,1,35,35,1,0
1435,1,1,112,123,0,1
1435,2,1,95,101,0,1
1436,1,1,80,82,1,0
1436,2,1,51,56,1,0
1436,1,1,90,92,0,1
1436,2,1,68,69,0,1
1437,1,1,31,31,1,0
1437,2,1,50,50,1,0
1437,1,1,32,35,0,1
1437,2,1,44,49,0,1
1438,1,1,142,151,1,0
1438,2,1,123,142,1,0
1438,1,1,233,233,0,1
1438,2,1,134,134,0,1
1439,1,1,7,7,1,0
1439,2,1,9,9,1,0
1439,1,1,34,34,0,1
1439,2,1,31,31,0,1
1440,1,1,505,535,1,0
1440,2,1,198,207,1,0
1440,1,1,146,155,0,1
1440,2,1,131,136,0,1
1441,1,1,2179,2192,1,0
1441,2,1,2598,2620,1,0
1441,1,1,2074,2675,0,1
1441,2,1,1931,2477,0,1
1442,1,1,1327,1382,1,0
1442,2,1,1146,1172,1,0
1442,1,1,774,781,0,1
1442,2,1,731,741,0,1
1443,1,1,179,181,1,0
1443,2,1,215,219,1,0
1443,1,1,132,136,0,1
1443,2,1,180,184,0,1
1444,1,1,543,546,1,0
1444,2,1,510,514,1,0
1444,1,1,851,851,0,1
1444,2,1,720,720,0,1
1445,1,1,373,379,1,0
1445,2,1,941,981,1,0
1445,1,1,1407,1436,0,1
1445,2,1,1239,1259,0,1
1446,1,1,282,284,1,0
1446,2,1,341,342,1,0
1446,1,1,297,313,0,1
1446,2,1,295,306,0,1
1447,1,1,39,39,1,0
1447,2,1,42,42,1,0
1447,1,1,108,111,0,1
1447,2,1,68,70,0,1
1448,1,1,45,45,1,0
1448,2,1,28,28,1,0
1448,1,1,68,73,0,1
1448,2,1,44,52,0,1
1449,1,1,414,421,1,0
1449,2,1,899,907,1,0
1449,1,1,1680,1703,0,1
1449,2,1,1530,1553,0,1
1450,1,1,347,348,1,0
1450,2,1,210,211,1,0
1450,1,1,153,168,0,1
1450,2,1,180,197,0,1
1451,1,1,1092,1096,1,0
1451,2,1,1128,1132,1,0
1451,1,1,873,873,0,1
1451,2,1,1633,1635,0,1
1452,1,1,21,21,1,0
1452,2,1,27,27,1,0
1452,1,1,46,46,0,1
1452,2,1,39,39,0,1
1453,1,1,233,236,1,0
1453,2,1,238,242,1,0
1453,1,1,158,202,0,1
1453,2,1,150,206,0,1
1454,1,1,70,70,1,0
1454,2,1,89,89,1,0
1454,1,1,105,106,0,1
1454,2,1,113,114,0,1
1455,1,1,27,30,1,0
1455,2,1,22,22,1,0
1455,1,1,52,52,0,1
1455,2,1,41,42,0,1
1456,1,1,490,490,1,0
1456,2,1,433,434,1,0
1456,1,1,607,608,0,1
1456,2,1,605,607,0,1
1457,1,1,346,347,1,0
1457,2,1,418,418,1,0
1457,1,1,462,534,0,1
1457,2,1,491,558,0,1
1458,1,1,183,183,1,0
1458,2,1,129,129,1,0
1458,1,1,96,104,0,1
1458,2,1,58,58,0,1
1459,1,1,159,182,1,0
1459,2,1,231,244,1,0
1459,1,1,109,132,0,1
1459,2,1,125,147,0,1
1460,1,1,118,118,1,0
1460,2,1,157,157,1,0
1460,1,1,257,267,0,1
1460,2,1,269,287,0,1
1461,1,1,1125,1131,1,0
1461,2,1,1156,1158,1,0
1461,1,1,1442,1528,0,1
1461,2,1,1585,1664,0,1
1462,1,1,124,157,1,0
1462,2,1,161,204,1,0
1462,1,1,345,355,0,1
1462,2,1,301,315,0,1
1463,1,1,301,302,1,0
1463,2,1,298,300,1,0
1463,1,1,297,298,0,1
1463,2,1,264,265,0,1
1464,1,1,37,37,1,0
1464,2,1,58,58,1,0
1464,1,1,57,57,0,1
1464,2,1,58,58,0,1
1465,1,1,1506,1526,1,0
1465,2,1,1506,1521,1,0
1465,1,1,937,946,0,1
1465,2,1,1272,1279,0,1
1466,1,1,30,30,1,0
1466,2,1,24,24,1,0
1466,1,1,19,19,0,1
1466,2,1,34,34,0,1
1467,1,1,595,612,1,0
1467,2,1,997,1023,1,0
1467,1,1,790,817,0,1
1467,2,1,871,903,0,1
1468,1,1,638,649,1,0
1468,2,1,688,706,1,0
