Name,SCfxSDm_20_2015,SCfxSDm_20_2016,SCfxSDm_35_2015,SCfxSDm_35_2016,SDfxSCm_20_2015,SDfxSCm_20_2016,SDfxSCm_35_2015,SDfxSCm_35_2016,SD_20_2015,SD_20_2016,SD_35_2015,SD_35_2016,SCN_20_2015,SCN_20_2016,SCN_35_2015,SCN_35_2016
SD_As4_Contig31897,34,99,136,235,44,53,121,107,51,67,137,166,127,169,120,49
SD_As4_Contig2646cap,21,70,34,104,16,66,24,28,28,102,30,57,57,56,50,45
SD_As4_Contig47104,10,54,86,140,31,29,59,55,28,36,29,41,47,37,74,154
SD_As4_Contig7838,9,134,25,159,29,129,46,80,27,90,39,105,138,87,122,117
SD_As4_Contig16608,1,0,0,0,1,0,0,0,0,3,0,0,0,3,1,0
SD_As4_Contig7295,23,110,34,144,28,131,54,69,26,93,38,40,104,94,107,101
SD_As4_Contig25876,51,115,109,224,79,115,118,102,46,62,79,40,75,77,41,60
SD_As4_Contig5869,35,497,124,621,103,580,182,355,126,392,192,300,469,327,536,493
SD_As4_Contig18271,126,675,246,921,200,627,229,356,338,579,438,348,565,504,435,307
SD_As4_Contig35927,14,76,24,100,17,53,13,27,38,57,28,17,10,16,10,12
SD_As4_Contig67502,4,12,9,21,4,16,3,9,3,11,20,4,10,9,5,8
SD_As4_Contig30208,1,11,3,14,1,16,6,8,6,11,2,12,20,10,13,20
SD_As4_Contig5538,10,31,30,61,9,37,22,36,11,27,44,21,23,31,30,22
SD_As4_Contig10655,38,305,124,429,93,251,113,225,34,138,49,86,368,377,353,369
SD_As4_Contig1582cap,134,768,326,1094,231,804,373,457,220,631,418,510,706,458,573,525
SD_As4_Contig16583,0,3,5,8,1,3,2,5,1,4,1,1,4,2,0,3
SD_As4_Contig2503,210,1442,1076,2518,540,1503,1128,1110,406,1217,1009,1528,1328,947,1337,1444
SD_As4_Contig5242,65,526,225,751,162,659,265,305,222,495,278,392,539,263,342,358
SD_As4_Contig2039,183,1103,537,1640,413,1043,561,544,435,945,681,645,934,907,865,774
SD_As4_Contig10409,32,160,61,221,60,207,88,24,65,126,79,91,86,76,69,53
SD_As4_Contig75134,3,6,7,13,1,8,4,12,0,3,7,4,23,15,21,25
SD_As4_Contig5527,104,435,244,679,156,363,223,322,344,826,470,488,119,144,117,140
SD_As4_Contig2748cap,67,356,143,499,127,325,153,265,146,361,259,249,254,198,198,192
SD_As4_Contig4011cap,28,251,120,371,60,227,121,207,74,210,134,151,219,242,258,209
SD_As4_Contig6915,13,188,38,226,49,285,77,171,26,103,65,134,234,145,244,267
SD_As4_Contig15129,14,70,20,90,22,69,19,45,11,55,23,27,62,58,58,50
SD_As4_Contig8587,18,54,28,82,18,38,17,16,12,13,17,11,44,57,46,24
SD_As4_Contig10395,16,92,68,160,33,63,47,26,50,56,59,36,56,69,68,45
SD_As4_Contig25588,78,492,226,718,185,489,236,303,136,398,236,251,423,409,345,328
SD_As4_Contig31964,2,35,3,38,3,24,3,3,8,21,11,4,16,13,4,5
SD_As4_Contig21672,1,13,8,21,0,17,3,2,6,8,3,1,17,6,2,2
SD_As4_Contig3568,46,246,45,291,87,252,75,67,66,171,60,98,248,168,223,185
SD_As4_Contig11008,127,282,556,838,182,312,511,231,190,325,294,337,329,337,595,426
SD_As4_Contig28453,14,106,45,151,37,80,31,56,54,69,61,44,66,32,63,53
SD_As4_Contig12262,58,290,117,407,105,285,117,189,183,336,141,151,183,202,137,97
SD_As4_Contig8594,0,2,1,3,0,1,1,2,2,0,0,0,4,2,0,0
SD_As4_Contig108,511,3467,1358,4825,927,3596,1485,1548,1049,2493,1518,2112,3356,2450,2754,2556
SD_As4_Contig58315,1,10,6,16,1,6,2,0,6,11,4,7,7,4,5,5
SD_As4_Contig51887,2,31,7,38,0,12,2,5,2,10,4,5,5,12,9,5
SD_As4_Contig3176cap,112,1166,286,1452,314,1365,418,675,375,1068,688,1127,936,568,921,912
SD_As4_Contig8033,135,1010,419,1429,312,1201,502,676,313,912,525,926,858,616,937,909
SD_As4_Contig19244,7,31,7,38,16,19,8,12,9,22,6,7,35,29,18,8
SD_As4_Contig19005,0,4,0,4,0,2,1,1,0,2,1,0,0,6,2,1
SD_As4_Contig12271,11,66,18,84,23,40,22,18,15,46,34,24,47,46,35,18
SD_As4_Contig2758cap,83,249,171,420,111,270,177,109,146,233,259,175,208,133,139,180
SD_As4_Contig27390,5,45,24,69,11,57,23,22,2,20,14,19,62,66,57,38
SD_As4_Contig12496,51,102,115,217,45,91,112,27,38,71,76,54,103,99,112,59
SD_As4_Contig16217,10,11,9,20,4,23,5,5,5,4,1,4,9,7,11,5
SD_As4_Contig31984,0,0,6,6,0,0,4,0,0,0,0,1,0,0,6,3
SD_As4_Contig7944,162,521,291,812,272,515,391,458,204,660,356,467,425,489,486,414
SD_As4_Contig10540,20,76,53,129,30,50,41,51,48,97,56,39,70,110,66,52
SD_As4_Contig2963cap,494,2094,943,3037,758,2081,1057,1120,756,1666,1224,1457,1947,1374,1612,1513
SD_As4_Contig54232,15,72,75,147,31,57,89,112,31,71,113,56,64,45,48,52
SD_As4_Contig2060,110,686,211,897,175,561,313,257,462,519,415,386,437,250,312,295
SD_As4_Contig19856,15,48,28,76,13,36,27,31,11,31,37,26,37,33,35,34
SD_As4_Contig3342cap,2,5,1,6,2,6,7,1,1,11,10,3,15,5,9,7
SD_As4_Contig323cap,4,6,1,7,3,13,0,0,5,3,1,2,2,4,9,1
SD_As4_Contig31008,14,137,39,176,55,115,36,57,221,651,291,138,118,104,69,67
SD_As4_Contig34756,1,17,11,28,7,18,8,13,10,16,13,16,27,37,23,12
SD_As4_Contig3833,21,166,49,215,34,116,53,63,63,139,110,92,141,113,70,46
SD_As4_Contig3277,84,484,223,707,182,587,292,392,193,515,315,425,502,360,465,431
SD_As4_Contig2353cap,93,696,327,1023,264,765,368,538,212,682,489,578,725,464,547,598
SD_As4_Contig19277,10,97,22,119,17,91,15,19,30,74,28,32,32,32,14,12
SD_As4_Contig3539,71,396,145,541,110,485,174,182,113,251,153,350,321,224,373,345
SD_As4_Contig1755,116,630,223,853,186,647,359,383,206,593,316,504,565,427,502,496
SD_As4_Contig35487,2,10,1,11,2,6,3,4,4,7,5,5,1,1,0,0
SD_As4_Contig1570,60,75,144,219,81,94,126,65,120,763,163,157,116,119,100,54
SD_As4_Contig35705,11,46,19,65,16,69,24,14,46,46,21,23,61,26,48,59
SD_As4_Contig1890,211,1189,521,1710,459,1214,635,755,442,1056,519,614,1246,858,969,1016
SD_As4_Contig9913,128,737,268,1005,253,763,284,427,498,1110,468,583,512,356,434,429
SD_As4_Contig3109,11,79,40,119,27,77,43,58,27,70,29,53,111,87,94,112
SD_As4_Contig63628,3,2,1,3,0,5,1,0,0,0,0,0,4,2,2,2
SD_As4_Contig5549,103,1086,364,1450,222,1302,427,508,237,811,402,764,1168,662,1044,955
SD_As4_Contig3437,0,2,1,3,2,5,2,0,2,1,2,0,4,3,3,3
SD_As4_Contig5490,30,216,45,261,59,338,77,100,57,169,58,187,154,120,219,121
SD_As4_Contig13507,34,179,111,290,56,160,94,111,53,117,73,90,203,178,150,157
SD_As4_Contig19558,6,19,8,27,8,20,8,11,15,37,25,10,18,28,15,16
SD_As4_Contig46974,0,8,1,9,2,4,3,5,5,6,4,1,3,1,6,3
SD_As4_Contig26824,26,213,128,341,51,247,110,83,62,83,110,136,173,114,179,240
SD_As4_Contig5765,86,483,217,700,172,601,275,334,131,410,300,418,471,339,449,454
SD_As4_Contig3719,51,515,151,666,114,645,213,345,145,420,264,449,478,251,425,467
SD_As4_Contig1500cap,367,1183,486,1669,559,1457,599,572,546,836,501,867,1344,832,1033,697
SD_As4_Contig11315,80,623,233,856,152,697,301,390,177,410,484,551,393,315,477,488
SD_As4_Contig14373,57,410,182,592,150,421,183,309,91,346,224,295,351,301,297,260
SD_As4_Contig90849,1,4,0,4,0,2,0,0,3,4,1,2,7,12,2,1
SD_As4_Contig28395,3,23,8,31,6,15,8,8,4,15,6,2,24,27,29,26
SD_As4_Contig4821,74,501,209,710,171,538,262,377,145,395,293,368,405,310,338,360
SD_As4_Contig8978,85,288,183,471,118,289,179,142,139,196,192,160,191,176,123,130
SD_As4_Contig22583,0,1,4,5,1,0,1,0,0,1,0,0,2,1,2,2
SD_As4_Contig8409,28,126,39,165,42,140,46,82,21,112,49,88,121,82,92,94
SD_As4_Contig11823,0,6,0,6,5,17,1,5,1,7,95,5,3,430,7,4
SD_As4_Contig25437,2,7,3,10,3,6,5,3,1,7,0,2,9,5,2,16
SD_As4_Contig1024cap,235,1116,580,1696,407,1223,694,646,365,1143,732,943,976,605,745,832
SD_As4_Contig4191,114,229,319,548,216,213,344,102,245,468,267,178,151,139,142,104
SD_As4_Contig11932,141,838,685,1523,192,633,526,554,328,496,491,551,522,442,580,616
SD_As4_Contig6068,176,1193,465,1658,375,1311,632,842,330,916,590,837,1166,881,1089,1220
SD_As4_Contig15581,10,28,7,35,15,30,5,6,16,15,6,8,16,11,11,7
SD_As4_Contig3107,149,843,395,1238,201,766,367,317,347,531,548,577,477,428,516,348
SD_As4_Contig37335,34,188,115,303,63,176,131,105,80,116,160,156,164,173,168,145
SD_As4_Contig11147,21,89,76,165,26,83,49,63,37,85,81,68,53,42,38,62
SD_As4_Contig28051,2,19,4,23,3,20,10,23,10,8,10,9,15,12,17,16
SD_As4_Contig9204,14,90,33,123,28,88,42,61,20,62,29,60,86,48,93,56
SD_As4_Contig52571,12,25,8,33,7,31,24,34,17,46,29,33,20,30,18,12
SD_As4_Contig3366,369,1905,515,2420,593,2309,719,909,545,1144,623,1649,1724,871,1769,1179
SD_As4_Contig6211,170,962,424,1386,363,1017,561,568,351,978,523,712,1015,813,906,945
SD_As4_Contig4980,154,745,409,1154,270,813,405,504,233,618,392,430,831,642,687,700
SD_As4_Contig53489,6,57,15,72,18,45,21,27,24,53,20,45,39,37,39,40
SD_As4_Contig7128,59,330,147,477,65,279,105,124,83,205,110,119,508,335,252,281
SD_As4_Contig17131,65,402,127,529,121,480,191,287,116,354,213,329,453,371,512,405
SD_As4_Contig6950,31,191,62,253,61,191,61,119,123,263,132,133,170,190,117,87
SD_As4_Contig14190,38,194,99,293,67,149,89,86,53,118,73,63,237,198,209,124
SD_As4_Contig25027,31,88,53,141,21,85,38,46,78,157,72,94,48,21,22,39
SD_As4_Contig13110,37,345,88,433,108,409,128,243,102,219,150,192,390,207,338,296
SD_As4_Contig4563_1,36,155,90,245,68,127,82,111,51,111,71,35,195,147,152,142
SD_As4_Contig3383cap,2,4,5,9,1,9,3,2,13,7,12,9,8,2,3,4
SD_As4_Contig433,31,376,111,487,89,386,181,226,94,291,134,238,391,215,363,370
SD_As4_Contig10747,50,251,133,384,112,304,158,208,62,148,125,127,378,230,365,338
SD_As4_Contig8920,39,317,152,469,139,371,166,290,108,340,183,271,390,345,295,331
SD_As4_Contig2000,0,3,1,4,7,2,1,2,2,0,0,1,1,3,1,1
SD_As4_Contig4273,57,368,198,566,120,365,202,242,140,338,190,226,338,327,323,240
SD_As4_Contig22732,0,12,2,14,3,15,1,0,6,8,3,8,7,6,6,4
SD_As4_Contig1297cap,22,175,41,216,64,175,61,115,48,117,56,83,199,127,139,152
SD_As4_Contig3508,15,142,130,272,51,160,101,189,59,120,114,137,190,175,137,166
SD_As4_Contig6020,225,607,833,1440,323,656,740,531,369,1033,1214,796,674,664,580,412
SD_As4_Contig11600,125,562,302,864,209,433,317,472,233,562,486,418,558,613,381,390
SD_As4_Contig25974,24,126,46,172,26,117,33,56,65,104,102,100,100,110,91,58
SD_As4_Contig10608,0,13,1,14,1,2,3,1,1,13,1,6,2,2,1,2
SD_As4_Contig42186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SD_As4_Contig5074,1063,6107,2303,8410,1373,6745,1632,4246,3102,3566,5348,2593,3501,2808,1578,1830
SD_As4_Contig44306,17,85,38,123,30,63,32,44,48,235,71,67,113,149,93,53
SD_As4_Contig32982,3,21,6,27,4,15,10,8,14,35,13,17,16,9,11,10
SD_As4_Contig13154,18,306,86,392,74,369,111,212,63,291,174,224,368,192,275,320
SD_As4_Contig28087,3,25,19,44,9,19,6,12,18,43,17,11,5,16,24,5
SD_As4_Contig17420,69,240,222,462,108,198,224,168,126,169,188,170,128,110,142,141
SD_As4_Contig11177,101,894,280,1174,208,933,350,420,270,640,425,537,963,609,721,773
SD_As4_Contig17335,15,63,22,85,22,78,32,35,25,64,23,47,57,43,45,57
SD_As4_Contig53859,8,26,6,32,6,29,6,12,14,18,22,11,12,11,11,8
SD_As4_Contig29319,277,1060,719,1779,342,711,421,732,347,705,538,397,1021,1112,514,823
SD_As4_Contig739,5,26,6,32,4,16,6,6,12,19,10,6,34,9,14,10
SD_As4_Contig13898,195,707,484,1191,281,601,402,526,390,876,665,531,628,705,444,463
SD_As4_Contig19114,11,32,43,75,18,16,35,10,17,56,50,31,24,49,39,18
SD_As4_Contig1113cap,22,76,11,87,18,75,16,19,29,82,33,38,71,57,48,35
SD_As4_Contig66465,2,7,0,7,1,8,2,0,3,3,2,7,4,4,9,4
SD_As4_Contig5208,113,729,233,962,222,714,302,466,273,677,404,517,613,473,488,515
SD_As4_Contig12803,42,396,114,510,66,294,136,145,104,238,130,236,274,232,183,195
SD_As4_Contig7014,48,125,80,205,73,127,98,65,70,92,74,84,86,83,120,98
SD_As4_Contig41023,5,36,16,52,11,39,11,19,20,24,26,17,35,26,20,21
SD_As4_Contig25009,11,33,29,62,13,28,43,28,21,37,25,30,33,26,23,14
SD_As4_Contig28162,102,448,187,635,118,397,126,197,139,210,150,159,552,568,328,362
SD_As4_Contig41031,28,206,82,288,60,211,78,144,92,187,152,107,172,127,116,114
SD_As4_Contig15424,92,763,236,999,217,828,299,476,220,541,287,580,727,494,626,656
SD_As4_Contig2206cap,66,527,155,682,119,533,185,362,118,369,294,273,418,218,241,256
SD_As4_Contig28439,20,166,39,205,39,176,40,107,82,230,126,105,73,79,92,45
SD_As4_Contig17755,48,199,123,322,41,181,143,167,59,179,130,177,228,136,206,212
SD_As4_Contig1911,408,2035,919,2954,687,2090,947,1097,697,1397,1023,1295,1841,1288,1439,1431
SD_As4_Contig36920,25,79,25,104,24,77,22,32,9,18,8,9,74,78,67,55
SD_As4_Contig32317,2,18,4,22,12,17,5,2,12,12,8,6,14,19,20,23
SD_As4_Contig11030,122,762,267,1029,225,870,353,436,188,595,430,491,887,604,841,830
SD_As4_Contig11712,106,669,240,909,236,721,321,425,126,443,232,370,714,524,620,640
SD_As4_Contig11562,2,27,15,42,7,20,6,19,9,65,14,49,1,21,1,2
SD_As4_Contig7328,54,235,127,362,68,211,128,186,103,209,178,121,240,256,179,136
SD_As4_Contig2426,67,373,121,494,91,397,128,118,110,287,153,191,266,188,247,229
SD_As4_Contig14030,108,592,176,768,155,548,165,206,335,540,283,253,352,357,335,171
SD_As4_Contig24900,46,480,115,595,95,297,113,214,163,379,197,215,557,403,580,346
SD_As4_Contig17486,45,332,92,424,93,363,125,241,94,315,172,241,348,235,385,319
SD_As4_Contig61968,3,11,4,15,2,7,6,1,2,4,2,6,2,7,8,5
SD_As4_Contig32202,38,308,144,452,52,294,108,278,72,307,146,202,363,431,303,253
SD_As4_Contig9850,43,253,116,369,48,240,101,145,97,268,134,117,178,251,159,131
SD_As4_Contig16286,95,585,264,849,196,341,309,281,150,319,233,275,354,316,378,352
SD_As4_Contig12730,781,2123,2098,4221,891,1758,1703,1016,1078,1787,963,1205,1252,1178,1211,1128
SD_As4_Contig2227cap,33,128,53,181,40,108,39,43,60,126,58,89,88,103,49,43
SD_As4_Contig10880,11,63,23,86,23,33,13,9,10,15,7,6,23,12,9,17
SD_As4_Contig55127,1,7,4,11,3,7,6,7,4,10,2,6,12,18,16,9
SD_As4_Contig7413,84,622,303,925,168,710,375,400,182,570,340,481,681,463,687,659
SD_As4_Contig18019,76,604,164,768,179,629,194,304,179,557,238,318,426,286,306,295
SD_As4_Contig19378,7,36,10,46,17,85,9,42,24,43,51,43,38,33,21,19
SD_As4_Contig54806,1,1,1,2,2,3,0,0,1,0,1,3,1,1,2,4
SD_As4_Contig16206,19,146,45,191,25,117,55,95,35,114,65,108,101,69,66,97
SD_As4_Contig15565,29,407,81,488,107,475,152,254,57,268,119,183,383,263,466,344
SD_As4_Contig4751,198,692,470,1162,344,650,472,460,515,964,648,479,551,547,481,329
SD_As4_Contig1201cap,105,537,308,845,216,535,328,524,292,761,519,671,263,288,254,227
SD_As4_Contig22344,24,122,71,193,25,106,67,86,55,98,92,82,111,129,119,85
SD_As4_Contig10326,845,1892,1503,3395,1266,1688,2085,1174,694,1855,1401,1244,2461,2406,2027,966
SD_As4_Contig22044,32,60,78,138,77,48,75,28,22,62,36,17,30,72,26,8
SD_As4_Contig13531,75,593,404,997,210,802,499,579,162,586,525,736,672,487,661,646
SD_As4_Contig40551,16,43,45,88,12,51,29,40,18,41,33,45,32,34,36,40
SD_As4_Contig40550,10,51,45,96,17,72,36,29,22,60,42,37,32,26,44,47
SD_As4_Contig22707,41,278,89,367,53,243,95,122,84,171,114,125,244,182,192,239
SD_As4_Contig42210,0,3,1,4,1,1,2,0,0,2,2,1,4,6,3,1
SD_As4_Contig15616,22,97,23,120,43,101,30,38,41,66,46,33,80,83,54,32
SD_As4_Contig40300,4,22,10,32,10,26,17,17,13,36,17,11,14,14,26,10
SD_As4_Contig14479,83,337,136,473,105,309,116,156,144,270,140,151,223,251,197,151
SD_As4_Contig12588,14,84,22,106,23,118,31,31,31,71,20,44,56,58,36,31
SD_As4_Contig20857,0,0,0,0,1,1,0,0,0,1,0,2,0,0,2,0
SD_As4_Contig47933,9,131,36,167,21,134,32,61,45,70,83,62,104,60,84,124
SD_As4_Contig13224,5,9,1,10,2,16,1,7,3,5,7,8,19,11,22,8
SD_As4_Contig44368,14,70,20,90,24,85,18,24,17,41,18,32,97,96,75,86
SD_As4_Contig2186,383,1414,1130,2544,622,1504,1187,963,576,1162,1237,1229,1389,1030,1135,1111
SD_As4_Contig40824,0,14,6,20,1,12,3,0,5,11,7,4,5,5,2,7
SD_As4_Contig17391,109,481,188,669,152,422,183,163,179,407,162,224,408,305,274,298
SD_As4_Contig3820cap,1,5,2,7,1,4,2,1,1,0,1,1,3,2,3,7
SD_As4_Contig11982,1,1,0,1,2,3,0,1,0,0,0,0,1,0,2,1
SD_As4_Contig13631,19,404,53,457,78,458,159,295,68,302,120,244,410,251,420,417
SD_As4_Contig16777,42,629,162,791,144,777,243,454,127,464,226,428,746,489,679,803
SD_As4_Contig4348,20,227,121,348,148,530,190,131,103,329,254,336,347,266,565,669
SD_As4_Contig2807,117,459,419,878,275,328,415,210,130,316,214,275,275,203,258,265
SD_As4_Contig5841,38,183,87,270,72,216,135,196,40,163,119,217,170,181,161,152
SD_As4_Contig32211,2,22,18,40,11,18,27,26,9,19,26,27,21,14,23,24
SD_As4_Contig89122,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0
SD_As4_Contig5629,93,187,175,362,147,234,199,146,166,165,130,169,120,121,108,102
SD_As4_Contig97017,1,1,0,1,0,7,3,2,2,4,1,2,3,5,4,4
SD_As4_Contig17717,4,86,43,129,43,168,65,32,42,109,58,135,137,123,215,251
SD_As4_Contig14208,129,562,327,889,208,518,278,283,400,1078,863,579,503,351,303,351
SD_As4_Contig14926,0,23,6,29,6,21,9,7,7,18,18,15,11,15,14,10
SD_As4_Contig10208,165,782,400,1182,235,712,364,473,284,593,465,493,699,564,498,545
SD_As4_Contig33359,2,20,13,33,3,19,15,11,9,1,11,5,22,17,4,13
SD_As4_Contig25405,14,98,28,126,22,86,32,56,29,96,28,56,72,62,46,54
SD_As4_Contig6036,233,1082,510,1592,420,1191,594,637,555,1247,800,941,711,584,526,523
SD_As4_Contig553cap,185,829,559,1388,273,674,488,403,266,417,486,355,445,320,255,353
SD_As4_Contig11132,168,667,361,1028,322,657,429,434,219,567,355,360,728,607,608,529
SD_As4_Contig2541cap,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
SD_As4_Contig25657,3,9,2,11,4,6,4,1,4,5,3,1,0,8,5,1
SD_As4_Contig127,160,871,422,1293,346,1134,545,668,286,903,560,897,706,547,765,735
SD_As4_Contig2121cap,0,0,0,0,0,1,0,0,0,6,0,2,0,2,0,2
SD_As4_Contig37656,4,10,7,17,7,43,14,23,9,17,11,13,16,22,15,17
SD_As4_Contig15479,22,125,28,153,37,113,26,25,47,115,45,47,88,66,27,19
SD_As4_Contig1176cap,134,809,300,1109,275,718,371,610,316,789,503,536,645,561,533,514
SD_As4_Contig1508cap,60,366,135,501,122,316,178,252,72,246,145,177,332,333,298,263
SD_As4_Contig70909,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,6
SD_As4_Contig18933,6,15,10,25,11,16,19,5,4,5,10,5,13,5,3,5
SD_As4_Contig52258,2,5,3,8,2,6,3,3,2,2,5,4,0,1,0,1
SD_As4_Contig23773,0,2,1,3,0,3,1,4,0,3,0,0,2,2,4,0
SD_As4_Contig4393,129,554,325,879,212,532,353,337,192,438,306,337,595,492,510,446
SD_As4_Contig10813,88,1430,328,1758,381,1402,513,798,299,1079,456,854,1563,1024,1539,1460
SD_As4_Contig3827,24,505,99,604,120,678,154,355,98,388,206,417,579,308,571,692
SD_As4_Contig23306,1,7,3,10,3,1,9,2,4,10,36,7,15,17,20,10
SD_As4_Contig719cap,2,31,6,37,6,32,5,13,13,14,18,7,20,17,17,17
SD_As4_Contig1540,646,1291,1484,2775,823,1684,1633,740,630,882,783,1139,1442,1060,1754,1294
SD_As4_Contig8008,131,668,360,1028,208,689,399,395,212,571,437,361,615,431,471,491
SD_As4_Contig1836,39,315,91,406,111,319,141,228,100,253,131,202,369,221,338,318
SD_As4_Contig16713,50,49,200,249,39,17,71,22,30,37,89,15,5,75,3,13
SD_As4_Contig806,4,40,11,51,17,37,10,9,16,35,18,12,19,24,28,30
SD_As4_Contig47999,1,0,3,3,0,6,3,0,0,2,1,1,3,0,0,1
SD_As4_Contig1727cap,386,1858,1032,2890,639,1887,960,1043,641,1356,936,989,1631,1114,1311,1302
SD_As4_Contig8490,43,383,151,534,82,377,170,267,108,348,229,294,286,207,282,309
SD_As4_Contig29893,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SD_As4_Contig2671,105,312,348,660,154,342,301,227,197,253,394,329,188,206,220,183
SD_As4_Contig763cap,300,1416,882,2298,538,1334,890,1179,482,1198,937,964,1212,1018,1051,1022
SD_As4_Contig4012,25,207,88,295,59,211,91,144,67,172,103,178,210,134,247,213
SD_As4_Contig11084,253,1486,221,1707,295,1353,224,299,426,746,331,335,808,420,310,372
SD_As4_Contig17639,47,264,141,405,63,253,155,148,94,310,156,279,296,169,230,160
SD_As4_Contig1456cap,63,379,156,535,112,336,156,209,200,306,222,240,308,310,306,209
SD_As4_Contig7680,35,407,188,595,221,766,296,188,184,354,340,442,725,514,956,1111
SD_As4_Contig10987,21,44,76,120,19,47,63,50,20,39,77,52,47,32,40,45
SD_As4_Contig44133,0,2,3,5,0,0,1,1,0,1,0,3,0,2,0,3
SD_As4_Contig126154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SD_As4_Contig20263,8,41,22,63,16,48,22,36,25,28,34,25,61,53,34,30
SD_As4_Contig20882,0,1,2,3,2,2,0,2,3,0,0,2,0,3,2,1
SD_As4_Contig4216,61,433,165,598,149,481,210,320,158,430,259,398,369,264,346,307
SD_As4_Contig596,6,18,1,19,3,10,1,4,6,9,7,9,3,9,9,3
SD_As4_Contig7658,160,1253,340,1593,336,1354,398,604,289,886,351,720,1381,930,1073,987
SD_As4_Contig7998,67,371,145,516,140,367,173,280,131,338,178,214,363,291,308,303
SD_As4_Contig1428cap,71,327,65,392,100,280,46,55,162,282,111,92,232,195,95,61
SD_As4_Contig7463,22,65,30,95,35,74,33,24,41,73,50,27,75,73,42,37
SD_As4_Contig23079,2,8,2,10,2,3,2,1,7,22,16,6,11,7,7,3
SD_As4_Contig9781,104,2298,466,2764,495,3194,767,1429,413,1878,763,2202,2456,1144,2618,2446
SD_As4_Contig44257,6,30,26,56,14,32,39,42,10,26,37,37,38,52,43,36
SD_As4_Contig8653,11,164,36,200,53,192,67,149,36,149,69,106,211,143,193,200
SD_As4_Contig8804,86,351,177,528,129,392,172,97,77,172,126,117,358,301,435,393
SD_As4_Contig94777,2,7,0,7,2,2,2,2,2,1,0,4,10,5,5,3
SD_As4_Contig28141,18,90,8,98,27,92,10,20,59,148,30,21,31,25,17,9
SD_As4_Contig21964,18,133,54,187,30,95,72,53,33,65,41,45,86,61,77,73
SD_As4_Contig933cap,8,67,35,102,32,64,38,55,10,73,21,41,69,47,48,68
SD_As4_Contig5722,222,796,567,1363,359,709,556,408,388,929,581,520,688,632,655,608
SD_As4_Contig8968,129,941,373,1314,271,922,449,653,249,801,481,671,882,646,728,812
SD_As4_Contig44619,0,3,0,3,2,18,0,0,0,1,0,1,1,3,2,3
SD_As4_Contig12361,290,1879,823,2702,656,2076,992,1440,647,1711,1136,1364,1590,1218,1413,1500
SD_As4_Contig8627,814,3299,2105,5404,1240,2969,1650,1580,2221,4881,3583,1887,2510,2155,2015,1789
SD_As4_Contig19915,1,8,6,14,1,6,7,14,3,9,7,4,15,8,8,7
SD_As4_Contig17504,3,37,28,65,30,49,16,14,21,34,24,27,44,50,87,89
SD_As4_Contig15218,83,418,79,497,90,371,54,53,158,260,94,95,245,182,90,70
SD_As4_Contig19309,100,470,340,810,208,504,445,352,186,435,267,347,525,425,519,523
SD_As4_Contig25503,16,184,30,214,55,200,69,116,46,182,77,127,161,162,210,150
SD_As4_Contig6073,96,474,250,724,186,476,260,367,178,448,250,314,466,491,437,387
SD_As4_Contig3600cap,1,30,30,60,8,22,29,41,2,11,19,14,32,24,41,39
SD_As4_Contig2858,26,185,67,252,78,200,77,100,57,131,68,76,190,147,187,141
SD_As4_Contig31399,60,188,116,304,61,185,89,73,77,128,97,107,227,242,147,109
SD_As4_Contig36580,6,40,26,66,14,49,27,41,27,46,66,36,33,37,47,27
SD_As4_Contig58391,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
SD_As4_Contig1212,67,287,142,429,89,275,165,164,71,199,136,165,260,179,237,217
SD_As4_Contig4044,1,14,8,22,22,107,37,77,13,88,59,104,27,21,18,2
SD_As4_Contig1298cap,30,176,64,240,64,150,57,79,85,148,91,84,109,152,133,47
SD_As4_Contig15936,22,126,35,161,26,109,59,60,42,95,63,71,109,84,69,86
SD_As4_Contig37838,61,113,184,297,104,98,151,63,49,72,90,46,78,99,95,93
SD_As4_Contig24751,0,3,4,7,0,4,2,1,3,6,4,6,0,2,1,2
SD_As4_Contig15476,10,43,11,54,14,38,19,27,17,33,26,25,40,32,30,29
SD_As4_Contig57256,3,17,3,20,4,9,5,15,14,10,18,8,13,19,10,4
SD_As4_Contig10215,89,601,182,783,182,684,211,390,174,595,216,327,530,448,439,436
SD_As4_Contig8690,41,137,130,267,40,174,93,122,65,117,99,80,145,163,157,132
SD_As4_Contig18594,0,1,1,2,1,1,1,0,0,1,0,0,2,0,1,0
SD_As4_Contig352cap,81,236,195,431,140,195,189,84,278,327,458,195,150,141,120,97
SD_As4_Contig43980,2,32,16,48,9,7,12,7,4,15,6,12,1,1,0,1
